dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_controls,WH2M,11,-0.0193374645695137,0.0012026062774655,-0.05588738346102278,0.08254754159404659,0.39290938468640524,0.3545405166892131,-0.02195867744740364,0.0114990620945661,-0.0026212128778899425,0.0102964558171006,-0.03654991889150908,0.08134493531658109
lp_controls,WH2M,12,-0.0185522246098412,-0.0015814141587411,-0.05851877027902438,0.08643418826378205,0.39290938468640524,0.3545405166892131,-0.022992574022936568,0.012040480900406709,-0.004440349413095367,0.013621895059147808,-0.03996654566918317,0.08801560242252315
lp_controls,WH2M,13,-0.0276619257390067,0.0076418425725389,-0.060999284790931536,0.09009799147240959,0.39290938468640524,0.3545405166892131,-0.023967191453515706,0.012550857100408732,0.0036947342854909936,0.004909014527869832,-0.033337359051924836,0.08245614889987068
lp_controls,WH2M,14,-0.0253136127656957,0.0181096767667405,-0.06333740729451076,0.09355147690442644,0.39290938468640524,0.3545405166892131,-0.024885861727718457,0.013031935551184853,0.0004277510379772434,-0.0050777412155556464,-0.03802379452881506,0.07544180013768595
lp_controls,WH2M,15,-0.0277655638962105,0.0207692790634977,-0.0655411222880213,0.09680643793181297,0.39290938468640524,0.3545405166892131,-0.025751722029842886,0.013485359096532566,0.0020138418663676154,-0.007283919966965133,-0.03777555839181079,0.07603715886831527
lp_controls,WH2M,16,-0.0230129864643124,0.0056754358042406,-0.06761795696814983,0.09987399247677449,0.39290938468640524,0.3545405166892131,-0.026567729866107576,0.013912676488544697,-0.003554743401795176,0.008237240684304096,-0.04460497050383743,0.09419855667253389
lp_controls,WH2M,17,-0.0239909400551995,0.0111391215181614,-0.06957500360168244,0.10276461605545197,0.39290938468640524,0.3545405166892131,-0.027336671854691474,0.014315346990674181,-0.0033457317994919737,0.003176225472512782,-0.045584063546482936,0.09162549453729056
lp_controls,WH2M,18,-0.0282859385221194,0.0167878389124388,-0.07141894472694069,0.10548817900128903,0.39290938468640524,0.3545405166892131,-0.02806117362761465,0.014694745563034553,0.00022476489450475035,-0.0020930933494042476,-0.043133006204821286,0.08870034008885022
lp_controls,WH2M,19,-0.025950023481569,0.0168338348561618,-0.07315607566998386,0.10805397972221863,0.39290938468640524,0.3545405166892131,-0.02874370867756546,0.015052167495202426,-0.0027936851959964593,-0.0017816673609593742,-0.047206052188414865,0.09122014486605683
lp_controls,WH2M,20,-0.0224822105086218,0.0227931377374094,-0.07479232611279782,0.1104707765576021,0.39290938468640524,0.3545405166892131,-0.02938660683224435,0.015388832843962244,-0.006904396323622549,-0.007404304893447155,-0.05231011560417602,0.0876776388201927
