bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|25-34|male|tertiary|Q3|unemployed,0.18481008559645576,0.29114318304139775,0.5240467313621463,3684.55305822,3.0,0.0
Central_West|25-34|male|tertiary|Q4|informal,0.4009863953880176,0.14600674824308427,0.4530068563688979,50499.420849370006,58.0,0.0
Central_West|25-34|male|tertiary|Q4|self_employed,7.327538763786666e-05,7.327538763786666e-05,0.9998534492247242,1364.41471832,1.0,0.0
Central_West|25-34|male|tertiary|Q4|unemployed,0.9998983904966291,5.080475168544066e-05,5.080475168544066e-05,1968.0198260500001,2.0,0.0
Central_West|25-34|male|tertiary|Q5|informal,0.20126991365466418,0.011763123742153055,0.7869669626031829,171735.22955588,181.0,0.0
Central_West|25-34|male|tertiary|Q5|self_employed,0.2121431659680329,6.359848292018931e-06,0.7878504741836754,15723.345503539998,10.0,0.0
Central_West|25-34|male|tertiary|Q5|unemployed,0.9999016362874691,4.9181856265422406e-05,4.9181856265422406e-05,2032.97014459,2.0,0.0
Central_West|35-44|female|no_education|Q1|unemployed,8.080344265018525e-06,8.080344265018525e-06,0.9999838393114701,12375.41033117,18.0,0.0
Central_West|35-44|female|no_education|Q2|formal,0.0004434520657515359,0.0004434520657515359,0.9991130958684968,225.20351599,1.0,0.0
Central_West|35-44|female|no_education|Q2|informal,0.0003520822947883399,0.30403687764626947,0.695611040058942,283.72450643,2.0,0.0
Central_West|35-44|female|no_education|Q2|unemployed,0.06387987610642318,0.7986608795589839,0.13745924433459267,4592.582290210001,6.0,0.0
Central_West|35-44|female|no_education|Q3|formal,0.45381271597505435,0.546098669412025,8.86146129207266e-05,1128.18204945,3.0,0.0
Central_West|35-44|female|no_education|Q3|informal,0.15444585142033884,0.6797776627594881,0.16577648582017288,4657.8509585,5.0,0.0
Central_West|35-44|female|no_education|Q4|formal,0.5021958268791549,9.164128751948963e-05,0.4977125318333257,1090.91120738,2.0,0.0
Central_West|35-44|female|no_education|Q4|informal,0.847543600749226,7.30925728091086e-05,0.15238330667796482,1367.82806222,2.0,0.0
