"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
25,10,11,-1.23128008847282,NA,NA,NA,6.36484302880462,NA,NA,NA,-24.285971586295,NA,NA,NA
25,11,10,-1.04561466328807,NA,NA,NA,1.86858069804748,NA,NA,NA,-36.2913430210486,NA,NA,NA
25,12,9,-1.72471456776508,NA,NA,NA,62.275259582669,NA,NA,NA,-91.3346224838877,NA,NA,NA
26,0,21,0.0840778028471596,0.101317320969149,-0.114504146252373,0.282659751946693,-5.14746485830596,7.12811681819881,-19.1185738219756,8.82364410536371,0.361926173717502,0.896067220204484,-1.39436557788329,2.11821792531829
26,1,20,0.141202258319693,0.0476033279366372,0.0478997355638842,0.234504781075502,-7.8738000673801,5.09878289168693,-17.8674145350865,2.11981440032629,1.24203892615558,1.48080910287545,-1.6603469154803,4.14442476779145
26,2,19,0.00762187945537672,0.00638295880125143,-0.00488871979507609,0.0201324787058295,6.40491127026745,1.54597839691473,3.37479361231457,9.43502892822033,5.18015453927404,0.386401357334113,4.42280787889918,5.9375011996489
26,3,18,-21.4442044915033,NA,NA,NA,615.639808946004,NA,NA,NA,105.874180048791,NA,NA,NA
26,4,17,0.0463409368703604,NA,NA,NA,0.773626367363258,NA,NA,NA,8.56189579842992,NA,NA,NA
26,5,16,2.91502614093711,NA,NA,NA,-96.7505595354779,NA,NA,NA,-211.963032588158,NA,NA,NA
26,6,15,-0.0864101300331427,NA,NA,NA,7.48618255186446,NA,NA,NA,20.4083639024433,NA,NA,NA
26,7,14,0.289785835810795,NA,NA,NA,-11.3852525521798,NA,NA,NA,-17.1828376257255,NA,NA,NA
26,8,13,0.0211383468789824,NA,NA,NA,3.07425055449432,NA,NA,NA,0.252164603618829,NA,NA,NA
26,9,12,0.0955268102140631,NA,NA,NA,2.67721695610716,NA,NA,NA,0.625239034775329,NA,NA,NA
26,10,11,-0.0328751463879783,NA,NA,NA,21.7463722697467,NA,NA,NA,7.80822664592203,NA,NA,NA
26,11,10,-0.00213157626964363,NA,NA,NA,-10.8613735394219,NA,NA,NA,1.38014826883443,NA,NA,NA
26,12,9,0.0219590954143325,NA,NA,NA,0.742015748850947,NA,NA,NA,3.63371783994368,NA,NA,NA
27,0,21,-0.0606344171338171,0.106077212405576,-0.268545753448746,0.147276919181112,-1.62167797623138,1.79304845713833,-5.1360529522225,1.89269699975975,3.04268882626306,4.21511620876572,-5.21893894291775,11.3043165954439
27,1,20,0.0805006971545168,0.040737352182257,0.000655486877293165,0.16034590743174,1.45953902207743,0.724456612603735,0.0396040613741147,2.87947398278075,8.43783733783058,1.99381635369288,4.52995728459253,12.3457173910686
27,2,19,-0.124242967200181,0.17246087271971,-0.462266277730813,0.213780343330451,1.46194473275411,6.09324139144794,-10.4808083944839,13.4046978599921,-1.47138322730376,18.5485820753796,-37.8266040950478,34.8838376404403
27,3,18,-3.13469569985891,NA,NA,NA,-78.4880991770859,NA,NA,NA,-266.110312237346,NA,NA,NA
27,4,17,-5.55533700899213,NA,NA,NA,124.285144908776,NA,NA,NA,-145.24729235056,NA,NA,NA
27,5,16,0.21719520037329,NA,NA,NA,-2.54766078741802,NA,NA,NA,5.86589007147179,NA,NA,NA
27,6,15,1.36635626736008,NA,NA,NA,-49.5309484154337,NA,NA,NA,58.7223351060802,NA,NA,NA
27,7,14,-0.903629711753185,NA,NA,NA,11.6395315915055,NA,NA,NA,-16.6378546391725,NA,NA,NA
27,8,13,-0.13289165570191,NA,NA,NA,-3.22168251181188,NA,NA,NA,3.93845315624182,NA,NA,NA
27,9,12,0.22163759884518,NA,NA,NA,0.713312533718387,NA,NA,NA,3.58831431690035,NA,NA,NA
27,10,11,0.107484073045521,NA,NA,NA,-10.2349311542757,NA,NA,NA,0.314307777683421,NA,NA,NA
27,11,10,-0.0867594881119939,NA,NA,NA,28.0107342245869,NA,NA,NA,-5.23557998753333,NA,NA,NA
27,12,9,-0.149889872955362,NA,NA,NA,9.62379029031097,NA,NA,NA,0.316163501519326,NA,NA,NA
