"uf_code","horizon","variant","beta_mp","se_mp","lo95_mp","hi95_mp","lo95_mp_wild","hi95_mp_wild","uf_label","macro_region"
41,6,"linear",0.822623363186496,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,7,"linear",-0.17659168265625,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,8,"linear",0.103351732685469,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,9,"linear",0.0265628507927744,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,10,"linear",-0.225891878192084,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,11,"linear",0.0795571569156141,NA,NA,NA,NA,NA,"41 - Paraná","South"
41,12,"linear",-0.0976703017857412,NA,NA,NA,NA,NA,"41 - Paraná","South"
42,0,"linear",-0.071440648129132,0.0262654738290728,-0.122920976834115,-0.0199603194241492,NA,NA,"42 - Santa Catarina","South"
42,1,"linear",0.00636501848220169,0.0104298682543109,-0.0140775232962477,0.0268075602606511,NA,NA,"42 - Santa Catarina","South"
42,2,"linear",0.0391181279353641,0.0187637855697651,0.00234110821862452,0.0758951476521036,NA,NA,"42 - Santa Catarina","South"
42,3,"linear",-0.0188119964265037,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,4,"linear",-0.462742391771007,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,5,"linear",0.145807026231763,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,6,"linear",-0.201289634718196,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,7,"linear",0.00299452790250774,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,8,"linear",-0.062344440858305,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,9,"linear",0.258831784185457,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,10,"linear",0.245592674547667,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,11,"linear",0.432217136701762,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
42,12,"linear",-0.632060862408413,NA,NA,NA,NA,NA,"42 - Santa Catarina","South"
43,0,"linear",0.015112104999488,0.0426407125460703,-0.0684636915908098,0.0986879015897858,NA,NA,"43 - Rio Grande do Sul","South"
43,1,"linear",0.177146937692889,0.0704929468387276,0.0389807618889832,0.315313113496795,NA,NA,"43 - Rio Grande do Sul","South"
43,2,"linear",0.708654283274766,0.565161287586837,-0.399061840395435,1.81637040694497,NA,NA,"43 - Rio Grande do Sul","South"
43,3,"linear",-1.32376136389974,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,4,"linear",0.073318638430039,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,5,"linear",0.0729026359335052,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,6,"linear",0.0918175537423551,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,7,"linear",0.256628212499387,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,8,"linear",0.0491407271958945,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,9,"linear",0.193313362071661,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,10,"linear",-0.279341114002199,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,11,"linear",0.050261738517791,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
43,12,"linear",0.0628578726092207,NA,NA,NA,NA,NA,"43 - Rio Grande do Sul","South"
50,0,"linear",0.0120025791275697,0.119891927448946,-0.222985598672364,0.246990756927503,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,1,"linear",0.065344887411137,0.0858950275396101,-0.103009366566499,0.233699141388773,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,2,"linear",-0.035898177526311,0.0618188541477663,-0.157063131655933,0.0852667766033109,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,3,"linear",0.0496224258251599,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,4,"linear",0.316831784635743,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,5,"linear",0.160592860940032,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,6,"linear",0.0802025450785562,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,7,"linear",0.122034964062785,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,8,"linear",-0.0620806418562514,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,9,"linear",-0.136140332544406,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,10,"linear",-0.824594725183469,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,11,"linear",0.232038519573104,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
50,12,"linear",-0.0753915825295414,NA,NA,NA,NA,NA,"50 - Mato Grosso do Sul","Center-West"
51,0,"linear",0.0525449872591673,0.0690624984635779,-0.0828175097294454,0.18790748424778,NA,NA,"51 - Mato Grosso","Center-West"
51,1,"linear",0.0517814097545974,0.0618503407660939,-0.0694452581469466,0.173008077656141,NA,NA,"51 - Mato Grosso","Center-West"
51,2,"linear",-0.174601135868899,0.00483712281655787,-0.184081896589352,-0.165120375148446,NA,NA,"51 - Mato Grosso","Center-West"
51,3,"linear",-1.02637699676036,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,4,"linear",-0.426891299539438,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,5,"linear",-0.268239784154149,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,6,"linear",0.431135451229347,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,7,"linear",-0.111686320939952,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,8,"linear",-0.186280341564949,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,9,"linear",0.475274256520476,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,10,"linear",-0.0990281793490079,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,11,"linear",-0.0468243836585618,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
51,12,"linear",-1.85242626474874,NA,NA,NA,NA,NA,"51 - Mato Grosso","Center-West"
52,0,"linear",0.00671569084334061,0.130307051392938,-0.248686129886817,0.262117511573498,NA,NA,"52 - Goiás","Center-West"
52,1,"linear",-0.00120018360251609,0.0627734279236014,-0.124236102332775,0.121835735127743,NA,NA,"52 - Goiás","Center-West"
52,2,"linear",-0.165299963255585,0.21283347272445,-0.582453569795508,0.251853643284337,NA,NA,"52 - Goiás","Center-West"
52,3,"linear",0.19429297398052,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,4,"linear",0.00924930517286324,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,5,"linear",-0.607495598945188,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,6,"linear",-2.80938222144635,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,7,"linear",-8.91523067695175,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,8,"linear",-0.773712681825926,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,9,"linear",-0.0783511198740279,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,10,"linear",-0.0977012959126488,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,11,"linear",0.261204219968213,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
52,12,"linear",0.0245501050157403,NA,NA,NA,NA,NA,"52 - Goiás","Center-West"
53,0,"linear",-0.0122900877793446,0.164879175052258,-0.33545327088177,0.310873095323081,NA,NA,"53 - Distrito Federal","Center-West"
53,1,"linear",0.121909912260125,0.126258423645862,-0.125556598085765,0.369376422606016,NA,NA,"53 - Distrito Federal","Center-West"
53,2,"linear",-0.0931560211509416,0.0450820291918504,-0.181516798366968,-0.00479524393491493,NA,NA,"53 - Distrito Federal","Center-West"
53,3,"linear",-0.0595400856717142,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,4,"linear",-0.168672593912676,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,5,"linear",-0.273713971111614,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,6,"linear",0.100419975428124,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,7,"linear",-0.0685529553416734,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,8,"linear",0.0552297824751448,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,9,"linear",0.0252520458076338,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,10,"linear",-0.273071860105625,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,11,"linear",0.187774853195181,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
53,12,"linear",0.284545903215457,NA,NA,NA,NA,NA,"53 - Distrito Federal","Center-West"
