horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
21,mp_pos_x_wh2m,-14.634068696173074,-47.82318377617711,18.555046383830962,20.177549257994386,0.009145853557827039,-0.1338410492503798,-0.43738383548596577,0.16970173698520613,2073,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_pos_x_wh2m,-21.591149612370216,-61.65021959550239,18.46792037076196,24.354185276276894,0.009145853557827039,-0.19746949249987203,-0.5638438802283438,0.16890489522859972,2046,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_pos_x_wh2m,-12.99309723024243,-60.63755174904165,34.65135728855678,28.965771627413552,0.009145853557827039,-0.11883296453040537,-0.5545821684018938,0.31691623934108293,2019,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_pos_x_wh2m,-33.83644358161285,-78.99388052077211,11.320993357546413,27.453772298786774,0.009145853557827039,-0.30946315791510776,-0.7224664632074675,0.10354014737725213,1992,driscoll_kraay,cumulative,twfe_directional_dummies
25,mp_pos_x_wh2m,-38.38105450890838,-79.5320917258355,2.7699827080187447,25.018054216286327,0.009145853557827039,-0.35102750393345317,-0.727388864072159,0.025333856205252612,1965,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_pos_x_wh2m,-34.754989069703626,-66.80307750755378,-2.7069006318534647,19.483854315503592,0.009145853557827039,-0.31786404043538874,-0.6109711640962562,-0.02475691677452127,1938,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_pos_x_wh2m,-33.9632680869944,-66.99100030269902,-0.9355358712897726,20.079435443090066,0.009145853557827039,-0.3106230762688712,-0.6126898784608321,-0.008556274076910385,1911,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_pos_x_wh2m,-31.67018995610007,-60.57927894547839,-2.7611009667217523,17.575478155437857,0.009145853557827039,-0.28965091948705596,-0.5540492138741002,-0.025252625100011816,1884,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_pos_x_wh2m,-19.168124217255468,-47.08567851459592,8.749430080084984,16.972667865335904,0.009145853557827039,-0.17530885706925653,-0.4306387203654172,0.08002100622690417,1857,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_pos_x_wh2m,-18.74680833353209,-51.2282202746361,13.734603607571916,19.747296299734707,0.009145853557827039,-0.17145556369513604,-0.4685258006599278,0.1256146732696557,1830,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_pos_x_wh2m,-20.66656896103748,-53.38524014132733,12.052102219252365,19.891539675131927,0.009145853557827039,-0.18901341326038248,-0.4882535884820094,0.1102267619612444,1803,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_pos_x_wh2m,-16.813893475072536,-51.11717384060907,17.489386890463994,20.85491365521279,0.009145853557827039,-0.153777407459917,-0.46751018623619767,0.1599553713163637,1776,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_pos_x_wh2m,-9.409961789420619,-40.834133804453536,22.014210225612295,19.104540063709894,0.009145853557827039,-0.08606213251078905,-0.3734630079362467,0.20133874291466858,1749,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_pos_x_wh2m,-19.272253600024545,-52.598888869691606,14.05438166964252,20.261155596825827,0.009145853557827039,-0.17626120915512944,-0.481061734906618,0.12853931659635917,1722,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_pos_x_wh2m,-19.22498010248828,-52.98233444972096,14.532374244744396,20.523014202666573,0.009145853557827039,-0.17582885266949647,-0.48456867202896253,0.13291096668996957,1695,driscoll_kraay,cumulative,twfe_directional_dummies
36,mp_pos_x_wh2m,-9.993032282431875,-39.512476641191185,19.52641207632744,17.946547872147065,0.009145853557827039,-0.09139480985376001,-0.36137532506739617,0.17858570535987617,1668,driscoll_kraay,cumulative,twfe_directional_dummies
37,mp_pos_x_wh2m,0.8509239598687002,-25.75420729853814,27.456055218275544,16.17477131245781,0.009145853557827039,0.007782425925805424,-0.23554420845035015,0.251109060301961,1641,driscoll_kraay,cumulative,twfe_directional_dummies
38,mp_pos_x_wh2m,5.884263745602794,-20.8869940611585,32.65552155236409,16.275769082491824,0.009145853557827039,0.053816614512913974,-0.1910293889465587,0.2986626179723867,1614,driscoll_kraay,cumulative,twfe_directional_dummies
39,mp_pos_x_wh2m,12.229615451131282,-13.467372585181527,37.92660348744409,15.622659436231375,0.009145853557827039,0.11185027198458557,-0.1231706174727648,0.3468711614419359,1587,driscoll_kraay,cumulative,twfe_directional_dummies
40,mp_pos_x_wh2m,4.9814997557233776,-20.739270449198887,30.70226996064564,15.63711796811517,0.009145853557827039,0.045560067264197174,-0.18967833042454282,0.28079846495293714,1560,driscoll_kraay,cumulative,twfe_directional_dummies
41,mp_pos_x_wh2m,7.184917009722109,-16.856997550409524,31.226831569853744,14.616446209071068,0.009145853557827039,0.06571219879605895,-0.15417163102069462,0.2855960286128125,1533,driscoll_kraay,cumulative,twfe_directional_dummies
42,mp_pos_x_wh2m,1.6691852239706795,-18.418034500197198,21.756404948138556,12.21216246542071,0.009145853557827039,0.015266123619324562,-0.16844864636180967,0.1989808936004588,1506,driscoll_kraay,cumulative,twfe_directional_dummies
43,mp_pos_x_wh2m,-3.9660699861202486,-24.16258510262395,16.23044513038345,12.27860934588775,0.009145853557827039,-0.03627309529314891,-0.22098746492713187,0.148441274340834,1479,driscoll_kraay,cumulative,twfe_directional_dummies
44,mp_pos_x_wh2m,-3.9734121437262577,-21.109992148102133,13.163167860649619,10.418300889262932,0.009145853557827039,-0.036340245591411954,-0.19306889679342074,0.12038840561059684,1452,driscoll_kraay,cumulative,twfe_directional_dummies
45,mp_pos_x_wh2m,1.182974760126022,-18.762151302306147,21.128100822558192,12.125775652997126,0.009145853557827039,0.010819313918718166,-0.1715958882406859,0.19323451607812223,1425,driscoll_kraay,cumulative,twfe_directional_dummies
46,mp_pos_x_wh2m,1.662900675218277,-18.017935255430356,21.343736605866912,11.965098661772464,0.009145853557827039,0.015208646056758063,-0.16478939726057495,0.1952066893740911,1398,driscoll_kraay,cumulative,twfe_directional_dummies
47,mp_pos_x_wh2m,-0.37731878488964876,-16.36937231619933,15.614734746420032,9.722478200658458,0.009145853557827039,-0.0034509023512179693,-0.14971188203750707,0.14281007733507114,1371,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_pos_x_wh2m,-1.9310975500854257,-19.773543291369787,15.911348191198936,10.847436786428883,0.009145853557827039,-0.017661535398959868,-0.18084593126222134,0.1455228604643016,1344,driscoll_kraay,cumulative,twfe_directional_dummies
0,mp_neg_x_wh2m,1.4588694766490227,-3.3111276015429754,6.22886655484102,2.8999523118860036,0.01350869769370419,0.01970742673462409,-0.04472902179452388,0.08414387526377205,2640,driscoll_kraay,cumulative,twfe_directional_dummies
1,mp_neg_x_wh2m,-0.799734029027269,-5.943580442428402,4.344112384373865,3.1272365693320707,0.01350869769370419,-0.010803365233497429,-0.08029003141497788,0.05868330094798304,2613,driscoll_kraay,cumulative,twfe_directional_dummies
2,mp_neg_x_wh2m,7.025556350937614,-2.939904600252624,16.99101730212785,6.058570068426065,0.01350869769370419,0.09490611687489976,-0.03971428249314296,0.22952651624294249,2586,driscoll_kraay,cumulative,twfe_directional_dummies
3,mp_neg_x_wh2m,6.256462253290902,-3.0967477069735523,15.609672213555356,5.686347895647984,0.01350869769370419,0.08451665721177813,-0.041833028607177365,0.21086634303073362,2559,driscoll_kraay,cumulative,twfe_directional_dummies
4,mp_neg_x_wh2m,5.762986181685077,-5.205352728682904,16.73132509205306,6.668276575281906,0.01350869769370419,0.07785043814137832,-0.07031753640087555,0.22601841268363218,2532,driscoll_kraay,cumulative,twfe_directional_dummies
5,mp_neg_x_wh2m,12.265799377890833,-1.7338291330956128,26.265427888877277,8.511169797481,0.01350869769370419,0.16569497576755218,-0.02342177361152584,0.3548117251466302,2505,driscoll_kraay,cumulative,twfe_directional_dummies
6,mp_neg_x_wh2m,13.215540589773099,-4.463979239065743,30.89506041861194,10.74838486486217,0.01350869769370419,0.17852474268612195,-0.06030254605151079,0.4173520314237547,2478,driscoll_kraay,cumulative,twfe_directional_dummies
7,mp_neg_x_wh2m,16.759114903609138,-3.848932897239905,37.36716270445818,12.528803452890491,0.01350869769370419,0.22639381684690826,-0.05199407095216689,0.5047817046459835,2451,driscoll_kraay,cumulative,twfe_directional_dummies
8,mp_neg_x_wh2m,24.175277847328076,-6.6173234686549804,54.96787916331113,18.72057234238724,0.01350869769370419,0.32657652010085875,-0.08939142227951415,0.7425444624812316,2424,driscoll_kraay,cumulative,twfe_directional_dummies
9,mp_neg_x_wh2m,16.76692828441937,-9.08175017638234,42.615606745221086,15.714880666135002,0.01350869769370419,0.2264993654462395,-0.12268261766249372,0.5756813485549728,2397,driscoll_kraay,cumulative,twfe_directional_dummies
10,mp_neg_x_wh2m,10.830231542359774,-9.713107752672341,31.37357083739189,12.489463474696285,0.01350869769370419,0.14630232385855785,-0.13121143629722515,0.42381608401434084,2370,driscoll_kraay,cumulative,twfe_directional_dummies
11,mp_neg_x_wh2m,6.481559714701604,-11.551761107903637,24.514880537306844,10.963480596159625,0.01350869769370419,0.08755743076959555,-0.1560492486365596,0.3311641101757507,2343,driscoll_kraay,cumulative,twfe_directional_dummies
12,mp_neg_x_wh2m,7.1902624356781315,-9.74460693134607,24.125131802702334,10.295669529215706,0.01350869769370419,0.09713108158197305,-0.1316369491795285,0.32589911234347463,2316,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_neg_x_wh2m,6.910384888071423,-10.02251074753693,23.843280523679777,10.294469585717081,0.01350869769370419,0.09335030040009872,-0.13539106782037758,0.32209166862057503,2289,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_neg_x_wh2m,8.057103575220768,-9.796483567770558,25.910690718212095,10.854210277713705,0.01350869769370419,0.10884097648452058,-0.13233773497835313,0.3500196879473943,2262,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_neg_x_wh2m,7.5566533643595015,-11.24932576755754,26.362632496276543,11.433223494039131,0.01350869769370419,0.1020805458752452,-0.15196374105193167,0.3561248328024221,2235,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_neg_x_wh2m,9.775801014571256,-9.04416180948663,28.59576383862914,11.441724975211507,0.01350869769370419,0.1320583406196498,-0.12217484777729955,0.38629152901659913,2208,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_neg_x_wh2m,10.399939218851129,-7.813309908422392,28.61318834612465,11.072869238237008,0.01350869769370419,0.140489634940358,-0.10554764154010166,0.3865269114208177,2181,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_neg_x_wh2m,10.609313327314297,-8.302467605294247,29.52109425992284,11.497546421598097,0.01350869769370419,0.14331800647647577,-0.11215552499169214,0.39879153794464367,2154,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_neg_x_wh2m,14.403715458122127,-4.574902219961368,33.382333136205624,11.538180277632343,0.01350869769370419,0.19457543778990577,-0.06180097106771431,0.45095184664752586,2127,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_neg_x_wh2m,14.657793237142496,-4.0063808194473225,33.321967293732314,11.347012129694184,0.01350869769370419,0.1980076976973797,-0.05412098733576875,0.45013638273052814,2100,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_neg_x_wh2m,10.049759771380174,-7.988713701610493,28.08823324437084,10.966613185163897,0.01350869769370419,0.1357591666459245,-0.10791711835660872,0.3794354516484577,2073,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_neg_x_wh2m,11.454890741885226,-7.547761162005386,30.45754264577584,11.55279204941149,0.01350869769370419,0.15474065614653842,-0.10196042380181222,0.41144173609488904,2046,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_neg_x_wh2m,9.227355771978695,-10.295706820074786,28.75041836403218,11.869179282680014,0.01350869769370419,0.12464955963591665,-0.13908159097539877,0.3883807102472321,2019,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_neg_x_wh2m,6.938946600978032,-11.41935570947069,25.297248911426752,11.16105531193892,0.01350869769370419,0.09373613194536846,-0.15426062413611447,0.34173288802685137,1992,driscoll_kraay,cumulative,twfe_directional_dummies
25,mp_neg_x_wh2m,6.671001184818641,-11.495614105730263,24.837616475367547,11.04451787860202,0.01350869769370419,0.09011653832005749,-0.15529077575779177,0.3355238523979068,1965,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_neg_x_wh2m,11.35709889945487,-5.157479368888685,27.871677167798424,10.040150684381102,0.01350869769370419,0.1534196157102364,-0.06967082965583352,0.3765100610763063,1938,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_neg_x_wh2m,10.9794116310695,-6.3034646126194325,28.26228787475843,10.507242687436305,0.01350869769370419,0.1483175525788575,-0.0851515978748381,0.38178670303255313,1911,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_neg_x_wh2m,11.233436688535338,-3.7826397475855718,26.249513124656247,9.12912625784904,0.01350869769370419,0.15174910028678934,-0.05109853683432301,0.3545967374079017,1884,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_neg_x_wh2m,17.952164777896645,4.301272591614593,31.6030569641787,8.299153166341165,0.01350869769370419,0.24251036693216999,0.058104591138337096,0.4269161427260029,1857,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_neg_x_wh2m,25.919996218709535,7.468673557420885,44.371318879998185,11.217607669738886,0.01350869769370419,0.3501453931405028,0.10089205326016099,0.5993987330208447,1830,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_neg_x_wh2m,9.349909275790976,-2.1835558048967325,20.883374356478683,7.011848891419918,0.01350869769370419,0.12630509787022096,-0.029496995265682887,0.2821071910061248,1803,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_neg_x_wh2m,18.59184025762353,1.3921029979591317,35.791577517287934,10.456697774100387,0.01350869769370419,0.2511515496098757,0.01880549855792921,0.48349760066182224,1776,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_neg_x_wh2m,42.95082926294768,4.29435872598188,81.60729979991348,23.501465360544383,0.01350869769370419,0.5802097682070637,0.058011193817609885,1.1024083425965177,1749,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_neg_x_wh2m,1.4372461472999387,-15.386641977659716,18.261134272259593,10.22819772488851,0.01350869769370419,0.019415323715315916,-0.2078534949974639,0.2466841424280957,1722,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_neg_x_wh2m,0.31803369905607554,-20.448553921410497,21.08462131952265,12.625188819357028,0.01350869769370419,0.00429622109695902,-0.27623333319774374,0.2848257753916618,1695,driscoll_kraay,cumulative,twfe_directional_dummies
36,mp_neg_x_wh2m,-8.915166671468942,-31.51508227744045,13.684748934502565,13.739773093279792,0.01350869769370419,-0.12043229145386096,-0.42572771927815756,0.18486313637043567,1668,driscoll_kraay,cumulative,twfe_directional_dummies
37,mp_neg_x_wh2m,-4.902970360188618,-23.9201732834812,14.114232563103965,11.561638441068197,0.01350869769370419,-0.06623274439697999,-0.3231303896675671,0.1906649008736071,1641,driscoll_kraay,cumulative,twfe_directional_dummies
38,mp_neg_x_wh2m,11.049695551904172,-17.713845279244964,39.81323638305331,17.48699115827025,0.01350869769370419,0.14926699681814132,-0.2392909808703693,0.537824974506652,1614,driscoll_kraay,cumulative,twfe_directional_dummies
39,mp_neg_x_wh2m,31.008364731662866,-14.507266386722563,76.5239958500483,27.67153889719835,0.01350869769370419,0.4188826251361525,-0.1959742759802714,1.0337395262525764,1587,driscoll_kraay,cumulative,twfe_directional_dummies
40,mp_neg_x_wh2m,-10.757748228317661,-45.73718376465879,24.22168730802347,21.265986810735917,0.01350869769370419,-0.1453231686813251,-0.6178497888381709,0.32720345147552066,1560,driscoll_kraay,cumulative,twfe_directional_dummies
41,mp_neg_x_wh2m,-16.09697519482069,-54.35435863122365,22.16040824158227,23.258837631229344,0.01350869769370419,-0.2174491716898878,-0.7342565990843813,0.2993582557046057,1533,driscoll_kraay,cumulative,twfe_directional_dummies
42,mp_neg_x_wh2m,-20.17948357305502,-56.808691672062366,16.449724525952323,22.268977311309428,0.01350869769370419,-0.27259854320346993,-0.7674114421727413,0.2222143557658014,1506,driscoll_kraay,cumulative,twfe_directional_dummies
43,mp_neg_x_wh2m,-28.546393971949716,-58.33216807204798,1.2393801281485466,18.108464857935374,0.01350869769370419,-0.3856246064124483,-0.7879916243036397,0.016742411478743075,1479,driscoll_kraay,cumulative,twfe_directional_dummies
44,mp_neg_x_wh2m,-31.43798789419718,-60.14073240162068,-2.7352433867736785,17.450029617906132,0.01350869769370419,-0.4246862745610417,-0.8124229730914542,-0.036949576030629226,1452,driscoll_kraay,cumulative,twfe_directional_dummies
45,mp_neg_x_wh2m,-35.22626146867321,-59.45751074355998,-10.995012193786437,14.731553542424521,0.01350869769370419,-0.47586091705968653,-0.8031935382549208,-0.1485282958644523,1425,driscoll_kraay,cumulative,twfe_directional_dummies
46,mp_neg_x_wh2m,-38.88556840319447,-66.63577982960722,-11.135356976781722,16.870930623683677,0.01350869769370419,-0.5252933882066096,-0.9001626053023951,-0.1504241711108241,1398,driscoll_kraay,cumulative,twfe_directional_dummies
47,mp_neg_x_wh2m,-33.09034321817165,-68.36875018179343,2.188063745450137,21.447748532497602,0.01350869769370419,-0.4470074431151954,-0.9235727779022308,0.029557891671840014,1371,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_neg_x_wh2m,-39.794113480131294,-77.676169194357,-1.9120577659055868,23.0306545783258,0.01350869769370419,-0.5375666489920524,-1.0493038876515868,-0.025829410332517986,1344,driscoll_kraay,cumulative,twfe_directional_dummies
